ego_id,ego_label,matrix_role,community_source,scenario_name,seed_strategy,propagation_regime,budget_k,budget_requested,budget_sanitized,max_blockers_graph,greedy_pool_size,pool_may_limit_greedy_family,method,n_nodes,n_edges,n_seeds,p,mean_infected,std_infected,mean_infected_stderr,mean_infection_rate,mean_steps,mean_worst_community_infection_rate,runtime_seconds,random_seed_eval,random_seed_seed_selection,random_seed_random_block,random_seed_greedy,n_runs_greedy_oracle,n_runs_eval,blocked_nodes_json,seeds_json,fairness_lambda
17602896,medium_circles,primary,circles,matrix_high_random_b10,random,high,10,10,10,151,15,False,top_degree_blocking,161,2520,10,0.05,70.41666666666667,16.62839577648099,2.400102194435734,0.4373706004140787,9.270833333333334,0.5888192473457373,0.02744,314159265,4213629,16702061,20222316,48,48,"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]","[12925072, 16986563, 24447643, 30271564, 42343110, 44039298, 56481539, 65184105, 498306782, 500042487]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b10,random,high,10,10,10,151,15,False,pagerank_blocking,161,2520,10,0.05,74.8125,10.656445956581017,1.5381254854091873,0.46467391304347827,9.854166666666666,0.5915457794596867,0.0291,314159265,4213629,16702061,20222316,48,48,"[7081402, 14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 50735431, 115485051]","[12925072, 16986563, 24447643, 30271564, 42343110, 44039298, 56481539, 65184105, 498306782, 500042487]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b10,random,high,10,10,10,151,15,False,greedy_blocking,161,2520,10,0.05,76.25,10.41582266084286,1.5033945042672574,0.47360248447204967,9.854166666666666,0.6234429202144435,0.02974,314159265,4213629,16702061,20222316,48,48,"[7081402, 15485441, 16312576, 17446621, 19637934, 19678610, 20108560, 33051095, 50735431, 115485051]","[12925072, 16986563, 24447643, 30271564, 42343110, 44039298, 56481539, 65184105, 498306782, 500042487]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b10,random,high,10,10,10,151,15,False,fairness_aware_greedy_blocking,161,2520,10,0.05,74.52083333333333,11.177465139751257,1.6133281268232618,0.46286231884057966,9.979166666666666,0.5669084410806264,0.02898,314159265,4213629,16702061,20222316,48,48,"[7081402, 14506253, 15485441, 16312576, 17446621, 19678610, 27942809, 33051095, 50735431, 115485051]","[12925072, 16986563, 24447643, 30271564, 42343110, 44039298, 56481539, 65184105, 498306782, 500042487]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b20,random,high,0,20,20,151,16,True,no_intervention,161,2520,10,0.05,104.70833333333333,6.6009616750486435,0.9527667499999344,0.6503623188405797,7.666666666666667,0.7122490276463788,0.04215,314159265,3207738,15186735,20010335,48,48,[],"[689423, 13058232, 18671559, 18742360, 27942809, 42343110, 142157505, 200163448, 228794007, 348785149]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b20,random,high,20,20,20,151,16,True,random_blocking,161,2520,10,0.05,81.14583333333333,6.826075110811463,0.9852590756839007,0.5040113871635611,8.229166666666666,0.5754231052244297,0.03303,314159265,3207738,15186735,20010335,48,48,"[6480682, 14022672, 14220046, 18266654, 19554706, 19637934, 22851208, 23671862, 24980246, 26642006, 27457788, 30271564, 50735431, 61061751, 90420314, 96164737, 191229716, 498182878, 498189324, 498306782]","[689423, 13058232, 18671559, 18742360, 27942809, 42343110, 142157505, 200163448, 228794007, 348785149]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b20,random,high,20,20,20,151,16,True,top_degree_blocking,161,2520,10,0.05,47.833333333333336,11.011277262441201,1.5893409728980084,0.2971014492753623,8.416666666666666,0.4352465047829286,0.01785,314159265,3207738,15186735,20010335,48,48,"[7081402, 14220046, 14506253, 14824849, 15485441, 16312576, 17446621, 18713254, 19637934, 19678610, 20108560, 22677790, 31353077, 33051095, 48410093, 50735431, 62290422, 92367751, 105570240, 115485051]","[689423, 13058232, 18671559, 18742360, 27942809, 42343110, 142157505, 200163448, 228794007, 348785149]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b20,random,high,20,20,20,151,16,True,pagerank_blocking,161,2520,10,0.05,46.75,11.0,1.5877132402714709,0.29037267080745344,7.104166666666667,0.4527094502260065,0.01764,314159265,3207738,15186735,20010335,48,48,"[7081402, 14075928, 14220046, 14506253, 14824849, 15485441, 16312576, 17446621, 19637934, 19678610, 20108560, 22677790, 31353077, 33051095, 48410093, 50735431, 92367751, 96164737, 105570240, 115485051]","[689423, 13058232, 18671559, 18742360, 27942809, 42343110, 142157505, 200163448, 228794007, 348785149]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b20,random,high,16,20,20,151,16,True,greedy_blocking,161,2520,10,0.05,55.3125,13.465726785893898,1.9436102461674492,0.343555900621118,8.0625,0.46814227898664984,0.02168,314159265,3207738,15186735,20010335,48,48,"[7081402, 14220046, 14506253, 14824849, 15485441, 16312576, 17446621, 19637934, 19678610, 20108560, 22677790, 31353077, 33051095, 50735431, 105570240, 115485051]","[689423, 13058232, 18671559, 18742360, 27942809, 42343110, 142157505, 200163448, 228794007, 348785149]",3.0
17602896,medium_circles,primary,circles,matrix_high_random_b20,random,high,16,20,20,151,16,True,fairness_aware_greedy_blocking,161,2520,10,0.05,55.3125,13.465726785893898,1.9436102461674492,0.343555900621118,8.0625,0.46814227898664984,0.02168,314159265,3207738,15186735,20010335,48,48,"[7081402, 14220046, 14506253, 14824849, 15485441, 16312576, 17446621, 19637934, 19678610, 20108560, 22677790, 31353077, 33051095, 50735431, 105570240, 115485051]","[689423, 13058232, 18671559, 18742360, 27942809, 42343110, 142157505, 200163448, 228794007, 348785149]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b5,high_degree,low,0,5,5,151,18,False,no_intervention,161,2520,10,0.01,20.604166666666668,3.665477724711284,0.5290661377676592,0.1279761904761905,3.4166666666666665,0.19299905392620623,0.0195,314159265,1313259,18592489,20120184,48,48,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b5,high_degree,low,5,5,5,151,18,False,random_blocking,161,2520,10,0.01,19.958333333333332,3.792256013741539,0.5473650075924137,0.12396480331262939,3.4375,0.15556343950383686,0.01894,314159265,1313259,18592489,20120184,48,48,"[62290422, 105570240, 133093395, 262359713, 288452305]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b5,high_degree,low,5,5,5,151,18,False,top_degree_blocking,161,2520,10,0.01,19.625,3.582611670692028,0.5171054531189844,0.12189440993788819,3.3125,0.16181146851676653,0.01845,314159265,1313259,18592489,20120184,48,48,"[7081402, 18671559, 19637934, 22677790, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b5,high_degree,low,5,5,5,151,18,False,pagerank_blocking,161,2520,10,0.01,19.625,3.582611670692028,0.5171054531189844,0.12189440993788819,3.3125,0.16181146851676653,0.01848,314159265,1313259,18592489,20120184,48,48,"[7081402, 18671559, 19637934, 22677790, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b5,high_degree,low,5,5,5,151,18,False,greedy_blocking,161,2520,10,0.01,19.666666666666668,3.8939851781145607,0.5620483477012136,0.12215320910973086,3.3125,0.16217281614632606,0.01857,314159265,1313259,18592489,20120184,48,48,"[14220046, 18671559, 19637934, 22677790, 62290422]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b5,high_degree,low,5,5,5,151,18,False,fairness_aware_greedy_blocking,161,2520,10,0.01,19.541666666666668,3.701399007122723,0.5342509282851294,0.12137681159420291,3.1875,0.15315226532113949,0.01838,314159265,1313259,18592489,20120184,48,48,"[14220046, 18671559, 18713254, 19637934, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b10,high_degree,low,0,10,10,151,18,False,no_intervention,161,2520,10,0.01,20.604166666666668,3.665477724711284,0.5290661377676592,0.1279761904761905,3.4166666666666665,0.19299905392620623,0.01974,314159265,3229912,10702153,20131739,48,48,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b10,high_degree,low,10,10,10,151,18,False,random_blocking,161,2520,10,0.01,19.833333333333332,4.017691373367447,0.5799037989836333,0.12318840579710144,3.3541666666666665,0.15033375381057498,0.01846,314159265,3229912,10702153,20131739,48,48,"[6427882, 7081402, 13992132, 20221159, 24447643, 30309257, 57034964, 79797834, 180509355, 498193115]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b10,high_degree,low,10,10,10,151,18,False,top_degree_blocking,161,2520,10,0.01,18.666666666666668,3.110266687158551,0.4489283272706288,0.11594202898550725,3.0,0.14873725428361192,0.01666,314159265,3229912,10702153,20131739,48,48,"[7081402, 14220046, 14824849, 18671559, 19637934, 22677790, 31353077, 48410093, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b10,high_degree,low,10,10,10,151,18,False,pagerank_blocking,161,2520,10,0.01,18.520833333333332,2.974999255021064,0.4294041551813369,0.11503623188405797,2.8541666666666665,0.13779170608640806,0.01701,314159265,3229912,10702153,20131739,48,48,"[7081402, 14075928, 14220046, 14824849, 18671559, 19637934, 22677790, 31353077, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b10,high_degree,low,10,10,10,151,18,False,greedy_blocking,161,2520,10,0.01,18.625,2.8925803837742774,0.4175080158061775,0.11568322981366459,2.9166666666666665,0.14970960790497215,0.01725,314159265,3229912,10702153,20131739,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18713254, 22677790, 31353077, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b10,high_degree,low,10,10,10,151,18,False,fairness_aware_greedy_blocking,161,2520,10,0.01,18.75,3.1386404428967705,0.4530237261489742,0.11645962732919254,3.0,0.14923657100809418,0.01726,314159265,3229912,10702153,20131739,48,48,"[7081402, 14497313, 14824849, 18713254, 22677790, 23697509, 31353077, 48410093, 62290422, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b20,high_degree,low,0,20,20,151,18,True,no_intervention,161,2520,10,0.01,20.604166666666668,3.665477724711284,0.5290661377676592,0.1279761904761905,3.4166666666666665,0.19299905392620623,0.01985,314159265,1014299,15672214,20088583,48,48,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b20,high_degree,low,20,20,20,151,18,True,random_blocking,161,2520,10,0.01,18.791666666666668,3.2417379980848158,0.46790457645912675,0.1167184265010352,3.0416666666666665,0.14323820035740564,0.01754,314159265,1014299,15672214,20088583,48,48,"[7081402, 13058232, 18671559, 18713314, 22677790, 24447643, 24940327, 29726385, 30271564, 37788181, 50205873, 92717138, 115818447, 133880286, 144003355, 155823836, 237930644, 251496825, 407977463, 498213642]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b20,high_degree,low,20,20,20,151,18,True,top_degree_blocking,161,2520,10,0.01,17.1875,2.6065078129028127,0.37621699685607546,0.10675465838509317,2.6666666666666665,0.14267975402081362,0.01506,314159265,1014299,15672214,20088583,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 44039298, 48410093, 50374439, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b20,high_degree,low,20,20,20,151,18,True,pagerank_blocking,161,2520,10,0.01,17.1875,2.6065078129028127,0.37621699685607546,0.10675465838509317,2.6666666666666665,0.14267975402081362,0.01548,314159265,1014299,15672214,20088583,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 44039298, 48410093, 50374439, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b20,high_degree,low,18,20,20,151,18,True,greedy_blocking,161,2520,10,0.01,17.5,2.7210761325528794,0.3927535094037177,0.10869565217391304,2.7916666666666665,0.14371780721118468,0.01595,314159265,1014299,15672214,20088583,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_low_high_degree_b20,high_degree,low,18,20,20,151,18,True,fairness_aware_greedy_blocking,161,2520,10,0.01,17.5,2.7210761325528794,0.3927535094037177,0.10869565217391304,2.7916666666666665,0.14371780721118468,0.01583,314159265,1014299,15672214,20088583,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b5,high_degree,medium,0,5,5,151,18,False,no_intervention,161,2520,10,0.03,62.041666666666664,10.50219497489835,1.5158612739598745,0.385351966873706,6.479166666666667,0.47006070640176595,0.03522,314159265,5864483,14060075,20071148,48,48,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,151,18,False,random_blocking,161,2520,10,0.03,60.229166666666664,10.322954350612168,1.4899901182895385,0.3740942028985507,6.583333333333333,0.43266451172080306,0.03456,314159265,5864483,14060075,20071148,48,48,"[12925072, 21798005, 27457788, 169686021, 500042487]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,151,18,False,top_degree_blocking,161,2520,10,0.03,54.375,9.532977476867764,1.3759667781120608,0.33773291925465837,6.4375,0.4576566277725218,0.03061,314159265,5864483,14060075,20071148,48,48,"[7081402, 18671559, 19637934, 22677790, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,151,18,False,pagerank_blocking,161,2520,10,0.03,54.375,9.532977476867764,1.3759667781120608,0.33773291925465837,6.4375,0.4576566277725218,0.03048,314159265,5864483,14060075,20071148,48,48,"[7081402, 18671559, 19637934, 22677790, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,151,18,False,greedy_blocking,161,2520,10,0.03,54.395833333333336,9.50417508106996,1.3718095103702688,0.3378623188405797,6.5625,0.4046699253652896,0.03059,314159265,5864483,14060075,20071148,48,48,"[7081402, 14824849, 18671559, 19637934, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b5,high_degree,medium,5,5,5,151,18,False,fairness_aware_greedy_blocking,161,2520,10,0.03,55.083333333333336,9.566860649922495,1.3808573928830976,0.3421325051759834,6.5625,0.45406286134762947,0.0309,314159265,5864483,14060075,20071148,48,48,"[7081402, 14824849, 18713254, 19637934, 92367751]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b10,high_degree,medium,0,10,10,151,18,False,no_intervention,161,2520,10,0.03,62.041666666666664,10.50219497489835,1.5158612739598745,0.385351966873706,6.479166666666667,0.47006070640176595,0.03519,314159265,1378786,16187459,20177660,48,48,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b10,high_degree,medium,10,10,10,151,18,False,random_blocking,161,2520,10,0.03,57.229166666666664,9.404027166610835,1.3573544040273298,0.3554606625258799,6.604166666666667,0.4057014085987595,0.03359,314159265,1378786,16187459,20177660,48,48,"[689423, 12925072, 13992132, 26658046, 32498545, 38536306, 54964162, 133880286, 144003355, 348785149]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b10,high_degree,medium,10,10,10,151,18,False,top_degree_blocking,161,2520,10,0.03,45.958333333333336,7.371475597346131,1.0639808551131367,0.28545548654244307,5.583333333333333,0.3555003679175864,0.02604,314159265,1378786,16187459,20177660,48,48,"[7081402, 14220046, 14824849, 18671559, 19637934, 22677790, 31353077, 48410093, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b10,high_degree,medium,10,10,10,151,18,False,pagerank_blocking,161,2520,10,0.03,46.5625,8.015692720360109,1.1569655874603082,0.2892080745341615,5.75,0.39043282876064334,0.02644,314159265,1378786,16187459,20177660,48,48,"[7081402, 14075928, 14220046, 14824849, 18671559, 19637934, 22677790, 31353077, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b10,high_degree,medium,10,10,10,151,18,False,greedy_blocking,161,2520,10,0.03,45.958333333333336,7.371475597346131,1.0639808551131367,0.28545548654244307,5.583333333333333,0.3555003679175864,0.02597,314159265,1378786,16187459,20177660,48,48,"[7081402, 14220046, 14824849, 18671559, 19637934, 22677790, 31353077, 48410093, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b10,high_degree,medium,10,10,10,151,18,False,fairness_aware_greedy_blocking,161,2520,10,0.03,47.333333333333336,7.880310322578791,1.137424821509663,0.29399585921325055,5.833333333333333,0.3427415116156838,0.02706,314159265,1378786,16187459,20177660,48,48,"[7081402, 18671559, 18713254, 19058681, 19637934, 22677790, 26642006, 48410093, 62290422, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b20,high_degree,medium,0,20,20,151,18,True,no_intervention,161,2520,10,0.03,62.041666666666664,10.50219497489835,1.5158612739598745,0.385351966873706,6.479166666666667,0.47006070640176595,0.03552,314159265,9134518,14518906,20134940,48,48,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b20,high_degree,medium,20,20,20,151,18,True,random_blocking,161,2520,10,0.03,48.708333333333336,8.055547403599038,1.162718115484424,0.302536231884058,6.041666666666667,0.3399427099758226,0.02764,314159265,9134518,14518906,20134940,48,48,"[807095, 12044602, 14106578, 14220046, 16303106, 17017636, 17220817, 21798005, 22851208, 26053643, 27457788, 50374439, 62589395, 78767466, 81236738, 105570240, 140233086, 142157505, 180509355, 498251722]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b20,high_degree,medium,20,20,20,151,18,True,top_degree_blocking,161,2520,10,0.03,37.5,5.430410822592307,0.7838122875584814,0.2329192546583851,5.166666666666667,0.30186980973404814,0.02059,314159265,9134518,14518906,20134940,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 44039298, 48410093, 50374439, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b20,high_degree,medium,20,20,20,151,18,True,pagerank_blocking,161,2520,10,0.03,37.5,5.430410822592307,0.7838122875584814,0.2329192546583851,5.166666666666667,0.30186980973404814,0.02068,314159265,9134518,14518906,20134940,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 44039298, 48410093, 50374439, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b20,high_degree,medium,18,20,20,151,18,True,greedy_blocking,161,2520,10,0.03,38.770833333333336,5.791555052753795,0.8359389671834853,0.24081262939958595,4.979166666666667,0.31985178177231155,0.02193,314159265,9134518,14518906,20134940,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
17602896,medium_circles,primary,circles,matrix_medium_high_degree_b20,high_degree,medium,18,20,20,151,18,True,fairness_aware_greedy_blocking,161,2520,10,0.03,38.770833333333336,5.791555052753795,0.8359389671834853,0.24081262939958595,4.979166666666667,0.31985178177231155,0.02182,314159265,9134518,14518906,20134940,48,48,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]",3.0
